Satellite,,,22877,25933,26605,27663,28129,28361,29486,29486,32711,32711,39166,39166,39166,39166,40105,40105,40105,40105,40294,40294,40294,40294,40534,40534,40534,40534,40730,40730,40730,40730,41328,41328,41328,41328,32393,32393,36401,36401,36402,36402,37829,37829,37867,37867,39155,39155,41330,41330,41330,42939,42939,42939,43508,43508,43508,43687,43687,43687,37846,37846,37846,40889,40889,40889,41174,41174,41174,41175,41175,41175,41549,41549,41549,41860,41860,41860,41862,41862,41862,43056,43056,43056,43566,43566,43566,36590,36590,38091,38091,43001,43001,43002,43002,43107,43107,43207,43207,43208,43208,43245,43245,43246,43246,43706,43706,39199,39199,39635,39635,40269,40269,41384,41384,43286,43286,37605,38652,38779,39617
Signal,,,L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),B3:B3I,B2:B2I,B3:B3I,B2:B2I,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:L5I,L5:L5I,L5:L5I,L5:L5I
Mask,CF,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
interval5200-5800,2,4,1.105141229975548,1.0485352691265482,1.0000000000000002,1.2843645947117592,1.0,1.5460353125873816,1.0170625373540212,1.0381753268726943,1.1870102664411748,1.4785559685204306,1.0675781008428828,1.196509552697983,1.1162219666773912,0.6327571891609494,1.0625553809663295,1.183827823495052,1.114199286282504,0.6518580687648277,1.0094161464010059,1.0276208893208219,1.009420613593541,0.8259730248546593,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.2883847443297751,1.823662653128131,1.4066638049308149,0.12698466056989083,0.9999999999999999,1.0,1.0,1.0000000000000002,1.0030306193487204,1.0041008636619895,0.9612529420106181,0.9949002372670045,0.9847802234181761,0.9934168424870106,0.8319436819057421,0.983258707667689,0.7984383134855937,0.9736686069353906,1.0000000000000002,1.0,1.0152663154809904,0.9942948681614436,0.9987273902816438,0.7120731515384678,1.0419253129182828,0.9758898827319233,0.7971402898872066,0.9962083972842483,1.0198581078530957,1.0022594524034594,0.9885555411282243,0.9770066252492913,1.0893419083025817,0.5932987864497442,0.3895876833199542,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002,0.9343912133735024,0.3289235709415369,0.1823175189324013,1.0309433602524978,1.0403258657079502,0.9431087830197478,1.6607711469800712,0.20787132727927268,0.13853190945998978,0.9949058251177799,0.3636298861307943,0.15917760839160222,1.0409697345646536,0.16351800619369267,0.0,1.030299785900638,0.9319264752770886,0.8518904461430745,0.9585979201638952,0.9999756662092252,0.8028738743615201,1.1067585389450116,0.7764797045667786,1.0096837480057537,1.0,1.0000000000000002,1.0,1.0000000000000002,0.9899387446324596,1.1667730909009786,0.19585848855003285,0.8899287070714462,0.45939005924968324,1.0169730836278386,1.1806685722452792,1.1158124281424922,0.8309789381304771,1.0816370306796,0.43726965969891024,0.3722341568628286,0.49334480266378644,0.4399801343535215,0.9695528032212379,0.9681346625084492,0.9053998856518766,0.900125843779414,0.4398097452648991,0.3718818927999809,0.5612492624739507,0.2835331839012621,0.9760549785763601,0.9544411051395099
interval5200-5800,2,5,1.0124498534982178,1.0057898034323922,1.0000000000000002,1.0337815374717223,1.0,1.0651585788394904,1.0021558811075884,1.0059937980342368,1.0229006353113697,1.066619720161955,1.00803937913231,1.0247904609369354,1.019830277135572,0.7109903523327081,1.0074385073616607,1.0231026927820994,1.019299309279107,0.7640689563680364,1.0011068739219555,1.0034271877107528,1.0021637151925589,0.959475028711884,1.0,1.0,1.0,1.0,1.0346689765219355,1.1059024575448133,1.0823125437428411,0.16518738519377146,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0002386175996592,0.9998326812563152,0.9949528707964208,0.9984194246573095,0.9974507482712751,0.9981041913089854,0.9760993654345742,0.9950717105354931,0.9702063961221715,0.9929378655054142,1.0000000000000002,1.0000000000000002,1.0007293904726842,0.998495654467704,1.0005934090675528,0.9510654041502586,1.0022877182694832,1.0045871625351255,0.9711503768278917,0.9964972158479376,1.0071785815578027,0.998908972017605,0.9970131814719224,0.9995543558141039,0.9521897706867387,0.6184975080838299,0.4303516980934797,1.0000000000000002,1.0,1.0,1.0,1.0,1.0000000000000002,0.9543656710307943,0.6983012754693831,0.560493411257458,0.9938606797224644,0.9348317022324703,0.8967891125938554,1.027404714365336,0.19766088881744334,0.10284920503495687,0.9777250822359717,0.6766171333144859,0.530818936419948,0.9386724031716923,0.5178538704863535,0.3024823957061248,0.9937754165560636,0.9262302491563529,0.8865778118494114,0.9854751900250985,1.000596128163672,0.8274547313955464,1.0277985403809209,0.8583340321959996,0.9888543388469363,1.0000000000000002,1.0000000000000002,1.0,1.0,0.7702786865691503,0.9902532116704402,0.6046844720969445,0.9334628434536686,0.6930569331775487,0.9757415099863532,0.9404733531460517,0.9966279883063428,0.8486054595350184,0.985661563234361,0.6752787570310824,0.6294658062949198,0.7016311709341686,0.6601724621653589,0.9927618610972863,0.9919091827245495,0.9421269679705863,0.9342286566957033,0.6720532951122558,0.6256709648280573,0.6595259107490764,0.6196791726742225,0.9929670360705074,0.9534613309936097
nomask,1,,13.156237773199349,16.460078012000697,2.6221808711509564,5.62577810254638,0.0,2.720467255742204,0.0,0.0,0.0,0.0,7.001468352026457,6.319471071029048,2.620355408524459,1.17167483094497,1.5365330440871232,1.007756504407179,0.067162878108877,0.0,0.8606065200788425,0.0,0.0,0.0,11.914470986246576,0.0,0.620419999229688,0.0,1.1147025866897975,3.071281258571488,1.1268178624671825,0.20242687041712745,0.0,0.3895544956534404,0.0,0.2387723979507655,0.0,0.0,0.0,11.188697335059477,0.0,11.438633605420565,0.2469517326600094,0.16940899513195784,0.0,0.007897602101412396,0.028929516607992263,8.356668850895995,0.440613355338343,0.0,0.0,0.29821879553871855,1.733079656154753,0.0,0.0,0.0,0.0,0.4194536375625651,0.0,0.0,0.6901151833820058,0.18798390398449563,0.11982165932233083,8.020790375169113,3.3668957645677136,2.4262228782794524,0.0,0.0001416215410221474,0.03293597129755403,0.0,0.0,0.0,1.996506172452904,0.4014525453630868,0.1520165942703804,1.6658302155616767,0.16954439369698573,0.09238555359922113,0.38692839377864663,0.007940072320560501,0.0,4.204820155185311,1.1347670436991428,0.8473458502835005,0.0,0.7308856550629997,0.06023046225385211,0.0,2.7923499266929883,0.3902915428586688,0.5189371525157717,0.17456302559246462,1.4497447933378425,2.5397060654159715,3.223252892451857,1.8146198983128181,7.524376234966955,0.5857999680992944,0.27905551929623446,0.0,0.0,0.4621158387762664,0.0,3.0359140848830375,7.65020438938957,1.126896614804363,1.0198208610987016,1.2809719881811388,1.0521164555478841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11780292671368495,0.0,0.0,0.0
nomask,1,-2,12.451424602696651,10.645554422731388,2.184020435809705,5.887951497260011,0.0,2.925632320604749,0.0,0.0,0.0,0.0,6.02583070787269,6.284798638810391,2.6260597331614113,1.1749818696934389,2.0396169282946204,1.004036809525478,0.06414261291056,0.0,0.6994981404427416,0.0,0.0,0.0,11.650141316792897,0.0,0.6260415918149117,0.0,1.567396665287715,3.0793418583426724,1.1254526169175327,0.20060689060625003,0.0,0.4242712842787823,0.0,0.23889222391076764,0.0,0.0,0.0,11.128562581950291,0.0,11.45014262336217,0.24560917101479707,0.1916517381318583,0.0,0.007898831847502256,0.06831731824834428,8.11693832451729,0.4424169707739195,0.0,0.0,0.2981562064651187,1.7388042981300345,0.0,0.0,0.0,0.0,0.42050623186457414,0.0,0.0,0.6807321990478232,0.1879807677876691,0.1194362298733015,7.861290194365746,3.3632295124407694,2.427177677690484,0.0,0.000458476548352387,0.033287548174869924,0.0,0.0,0.0,2.076884012849178,0.4018680976330049,0.1519258869987301,1.6744134186192805,0.16950962324497873,0.09232922551099158,0.41122104638927787,0.008056636185620105,0.0,4.21239733290399,1.1347672392253236,0.8478883528970457,0.0,0.7307123427018638,0.060649803527712855,0.0,2.70720475041903,0.3910244840044765,0.5248350800181852,0.17443554327827882,1.470974551528353,2.5368160861688493,3.274176933239115,1.816462764727004,7.336039073100403,0.5859992989789012,0.2518561867132471,0.0,0.0,0.46208174190025303,0.0,3.0344687949998024,7.576584513001933,1.1266753128666955,1.0287868373329254,1.2808887623273866,1.0521082215341915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11982313034775159,0.0,0.0,0.0
nomask,1,-1,7.507642389651359,4.056523288800715,1.5504643461741041,6.247397001445842,0.8713837899980837,3.478440838213286,0.0,0.0,0.0,0.0,3.7033681691068314,5.152790810040262,2.590879256482801,1.2002032726568446,3.3348232154250077,0.9566489041350874,0.05470975305261431,0.0,1.4728824821450168,0.0,0.0,0.0,8.219474047493874,0.31188623273947835,0.6621810482521777,0.0,2.2774700610855914,3.322888759803012,1.1314403649492488,0.18725646944023627,0.0,0.5968637736180187,0.0,0.2394616637991005,0.0,0.9919819475187802,0.0,10.038670357297086,0.0,11.308086989899722,0.24308528403587462,0.5275014062408693,0.0,0.007912939362339232,0.25775477347642195,5.59600653040884,0.4999267211246395,0.0,0.0,0.29689790471955524,1.7120048603956848,0.0,0.0,0.0,0.0,0.42804443745903625,0.0,0.0,0.6263942367907447,0.18798336788046086,0.11819732657696412,6.780587748569532,3.330280816723764,2.431093611687881,0.0,0.003295942250315143,0.03521582969486076,0.0,0.0,0.0,2.4604523395294406,0.40593042389997025,0.1519965404689405,1.749204591622619,0.16923221892940174,0.09210820778681277,0.5897545490291481,0.009148753558299208,0.0,4.24885755265762,1.1343017124740318,0.8479220721961465,0.0,0.7292455901897337,0.0671342692360113,0.0,2.156811176531271,0.3953793140683232,0.5632101639487773,0.17369211992157604,1.6231763405155417,2.510852482491027,3.491374275092821,1.826215068887484,6.101924731633207,0.5872773135374899,0.11042792181521888,0.0,0.0,0.4623490611655363,0.0,3.0239850571449822,6.988071100645918,1.124636773789957,1.0947764406636813,1.2806361219195517,1.047950109221172,0.0,0.0,0.0,0.0,0.0,0.024563583375233868,0.0,0.0,0.13493174706438915,0.0,0.0,0.0
nomask,1,0,2.6323431783607667,1.6796881575924019,2.1527784168698227,5.1778446231731365,1.7586033150240206,3.951057777050673,0.5781768150931871,0.0,0.4204206059558419,0.0,2.1843128185462684,2.60360534310501,2.2444085302405044,1.2607783061781415,3.1403089945285707,1.1265670205798928,0.09726914052824231,0.0073242606895837035,2.3130883892162397,0.0,0.0,0.0,3.060667413491687,0.9166285832794104,0.7252971413911931,0.0,3.2058154760329907,3.751624565689436,1.1922684700764916,0.13282238222239467,1.2657747653159326,0.7655341688196604,0.0,0.24531817608405052,0.03944454179024692,3.905104225202986,0.0,6.223261292642643,0.24219676598370102,8.734725264813706,0.33020066415443294,1.9330564164021975,0.0,0.007979059003808119,0.5355755085094873,2.2333037069149784,0.8848144338467064,0.3980749648606162,0.0,0.28519877237222424,1.6681396673371498,0.0,0.09213938863634086,0.04386967970014989,0.0,0.5266500293125148,0.0,0.0,0.6232637543548067,0.18707882402967702,0.12209656696909428,3.6626090388545682,3.0380402032816223,2.3985948546324325,0.0,0.02818108743580876,0.04982453672609167,0.0,0.0,0.0,2.178603120763115,0.44288116178919906,0.16014957166389665,2.067191100208552,0.16697865271326967,0.09093994531429676,1.0730343609471107,0.019576712493016353,0.0,4.20320057247735,1.1297037357871478,0.838651828104695,0.6174990335051929,0.7169044385921215,0.10045954317850783,0.0,1.138383108878855,0.43733912342913944,0.6333176085165431,0.17581766057046438,2.1118324753352327,2.331428760851375,2.7869312838726907,1.7969180968260534,3.059572045875225,0.5936398073953729,0.22649763215598917,0.0,0.0,0.46512812575981316,0.1675441442409767,2.920761014023627,4.192838050361319,1.1182886082319805,1.289342764125673,1.224813246374896,1.0146954008301434,0.0,0.0,0.22892632995681786,0.0,0.26546971867884295,0.2293245723611496,0.004457842277556088,0.0,0.2100708026048101,0.0,0.28269361405100707,0.016743575816658793
nomask,1,1,1.4386149703095505,1.2062939698688748,1.871025318178103,2.8648303292911836,1.399201695329444,3.54229634584772,1.1243138347068953,0.8536979770444921,1.8615137094978966,0.870545743129859,1.554507956400943,1.507453932223518,1.4262277080745607,1.0590212846014722,2.099796851753753,1.3030097159423468,0.2784384535868341,0.025406440692900427,1.81826671502103,0.6957873032891513,0.0,0.0,1.6358342599353126,1.1168224345040603,0.8231760125548069,0.0,2.6609034702107555,2.6508737263484266,1.3551882931006762,0.1256906742742222,1.2598310812226199,1.0745705730782655,0.028494866136288707,0.3135390053483319,0.9221316664400989,2.4068060389811126,0.890015191574184,2.4014135056675796,1.1085199653518045,3.385169164198522,0.7876109923459734,1.7847481094781317,0.0,0.008080878486151294,1.199110871522205,1.4365715336844582,1.1433268325626194,1.0085060901490088,0.8488914024195897,0.3649241378642962,1.5712892991940413,0.0,0.35830837810349103,0.926108135011638,0.6479656507730168,0.7340518185550836,0.7949664515727236,0.4645140585096343,1.1718369581103787,0.18620484962901426,0.11852220797863253,1.4838874343588635,1.873672215727173,1.8900996406176322,0.26267858947825046,0.14689637630536026,0.13159429828221197,0.0,0.0,0.0,1.293264395464654,0.5747770233675608,0.2630476833998784,2.2832441944962207,0.1596387329159807,0.08885876915636938,1.1763538037051555,0.05851676663189431,0.0,2.9689666291059886,1.0980771174059696,0.8064452917363943,1.0252485515995453,0.7206380463371685,0.2939128320376278,0.7668608249211666,0.9824589349514219,0.6378011926820186,0.7174314511274226,0.21360213896789942,2.115344447502748,1.65782446926285,1.3824978462634865,1.4515904118351703,1.4191951906088724,0.6710423372165448,0.9329495340058784,0.0,0.0,0.5144039120373126,1.3202862188547382,2.2139966332785854,1.782728276589688,1.062469033953443,1.2859921761127182,0.5996945594285081,0.6004358389806334,0.18775043251352638,0.07113717817007743,0.9125905924687013,0.787258209603921,0.6711924705844533,0.6221915824250869,0.3762488172862339,0.27334469491560914,0.27324718262488423,0.0,0.8871447849088455,0.7640481773611917
nomask,1,2,1.0971510230893442,1.052808542908651,1.2268817339201699,1.4610632997243436,1.0874792937537512,1.7910544456306434,1.0531956315940765,1.0369756914138464,1.3469297226981867,1.3081755202187701,1.1409598754598227,1.1602037034028658,1.0231505952334472,0.747289385241334,1.2687022924972373,1.2318702163180404,0.49221382258135427,0.0101763857862554,1.1998301368091544,1.1303612494179165,0.4976260773398912,0.0,1.124650614706695,1.0952303063174555,0.6496259828701176,0.01577757317754863,1.4720444672276223,1.5605331657161479,1.2496004019117481,0.14134407261038923,1.0510969324960027,1.044875009278498,0.6541522298845277,0.5056669875889226,1.084625025604156,1.2268117294732492,1.0590928769961543,1.2045854013961157,1.1601451154266564,1.348009697567268,1.0021129967103042,1.1461248988862407,0.0,0.008144500478706917,1.056232410695078,1.067751359658553,1.037621228589573,1.0126857231503237,0.9855611851846324,0.6659794270194885,1.1452273688367023,0.871566799541023,0.8003829418456336,1.0258297740328908,0.9824754533907158,0.9440210472907044,0.9973615966406674,0.9520696031238077,1.2356582865595185,0.274994138053148,0.10868268908344715,1.0688779580493373,1.0623239554191275,1.0913443457847114,0.8525854298200957,0.43332997322048594,0.3605940090746486,0.5456360959162923,0.0,0.0,1.066317562764899,0.6768643667206732,0.49080026301417196,1.7625202978270889,0.16297820827585505,0.08477547038525873,1.1028727573222457,0.04738864057030639,0.0,1.6071099595698495,0.9657753749671208,0.7452949913831992,1.0251210724559565,0.8236154045613692,0.6667442324587127,0.9616027459330928,1.0019039245565506,0.8144684621373915,1.0366361470996248,0.27248432575815035,1.3484141722447964,1.0959548094622487,1.0523572546093354,1.0756160058124036,1.070698474054839,0.7430875358329612,1.0922619266407243,0.047017951315942476,0.7262085557469479,0.7553691100013016,1.1750179725282996,1.1937324282760562,1.2068991186188813,0.9395372010123767,1.1436179156558879,0.44840760609844277,0.36995394556214045,0.44254669026157273,0.34871413847863303,0.9841166919424696,0.9671912641073759,0.8648113461271969,0.8378090790941479,0.3945445565248782,0.29731039171705426,0.40648850460763847,0.24237883265288132,0.9801309705297232,0.907613471817949
nomask,1,3,1.0120190121753436,1.0067011252544864,1.0272590473194692,1.0576294219908213,1.010060823946991,1.1019196896950494,1.0069536832614876,1.0083598002262497,1.046191525988399,1.0589227935912886,1.0174074993262967,1.0243932245177505,0.9829764877604893,0.6590980262850761,1.032199367445584,1.0407292831581323,0.8492454956109482,0.0,1.0239272973593028,1.0272344804245235,0.8732044487243122,0.09212321993162807,1.0140618282749538,1.0167347418175359,0.9020292047198738,0.30834910550701256,1.0597852916611836,1.0853762512649339,1.0054871425281082,0.13077957496437437,1.0055602944700774,1.0071916883471885,0.9289596809777114,0.6504676588223512,1.0127036271537584,1.023908709266769,1.0079545791854092,1.0211371297013143,1.0222806284193602,1.0357744781328453,1.0004182829467334,1.014780484075402,0.0,0.008310175693728989,1.006405511421043,1.0071301082099005,1.0040749510628328,1.0012762454987016,0.9998721704105099,0.9335288504722224,1.0143178413464438,1.0002599265867622,0.9732620776772799,1.0028990815209229,1.0053062098025054,0.993151388516708,0.9997397112177936,0.9996576171089093,0.9708415002464124,0.3830792333357611,0.2226024679895253,0.996306562289445,0.9661569299861527,0.9613305072029125,0.9604604851321281,0.7701270270632867,0.7195929037773252,0.9153889740732798,0.3997474370958366,0.23171820866441456,0.9966893065892867,0.7874710854446121,0.7170885753139626,1.1021210952698692,0.18586960876575234,0.07651238588327561,0.9554770493393474,0.09785640972883229,0.0,1.0690223589282652,0.7745035789903167,0.6620711405260614,0.992908748107579,0.8773071806048903,0.826247301851644,0.9862765641839263,1.0026750774398085,0.7807774091952997,1.046520822207711,0.3236241318968385,0.9519212672724775,0.9938196575673959,0.9976060966159683,0.9965513982427749,0.9997811223338721,0.6758898209970158,1.0007322346061973,0.5580468878570368,0.9475894569129955,0.7856151366181939,1.0140371489571858,0.9150528677454997,1.0125306165390358,0.8598331468737138,1.0041965102204364,0.6437287062653666,0.4790639254854998,0.6703930414282947,0.5227617589596931,0.994008187481998,0.9894281055884374,0.9305848627423471,0.9003023770594913,0.6241323884657193,0.4515105144960271,0.4986883961489515,0.4725805646256233,0.9915118242342966,0.9277428512294319
nomask,1,4,1.0011667925766419,1.0006429247176283,1.0023982520842503,1.0054445030607957,1.0008745842883326,1.0097587349361943,1.0006273443707854,1.0008522786273424,1.0042894339900474,1.0059942155989785,1.0016048866225227,1.002455675731564,0.9949114539359915,0.800247586219364,1.002887825713128,1.0041190453032174,0.9762155867820216,0.39382323218251747,1.002123252792074,1.00274728454905,0.980391001012082,0.6162282628204314,1.0012357087185682,1.0016780771885536,0.9858653951869278,0.6944925667191306,1.0055764825194617,1.0086158357049302,0.9909041497923817,0.475665394725276,1.0004683513829242,1.0007146858288567,0.9906960262853399,0.8597766417845307,1.0011186425165686,1.0020540668510183,1.0003494068311078,1.0016083884575593,1.001431673217588,1.002666502143346,0.9986902869193812,1.000311977412569,0.0,0.010053039175785712,1.0006006466281112,1.0006304820036562,1.0001936520610215,0.9998817265557942,0.9999491224128053,0.9922976306736123,1.0009129400430865,0.999654190053052,0.996781410900681,0.9997164837111837,1.0004213625801084,0.999083736232889,0.9996263961112798,0.9998691333070872,0.9400025612504925,0.7174908075606117,0.5913058884419677,0.9936605650332343,0.9817590191640163,0.9731024249991188,0.9826792617457902,0.932929293816167,0.90543626441677,0.9577122153373469,0.7988621999497866,0.7132744227441646,0.9901822071375708,0.9134462204725643,0.8726860315500471,0.9740194836034684,0.5041199441321593,0.2899902652020474,0.9536184582243209,0.5830078814014237,0.387804572885825,0.9824515982907611,0.857932606720719,0.7853711234843247,0.9899514129013423,0.9467631888177632,0.9190008487680537,0.9940540119795658,1.0002804275139783,0.8927381128234809,1.0048750423840274,0.6139573383325738,0.9409286523085837,0.9903766803239611,0.9958315955459981,0.9913634222011285,0.995879615688854,0.8505477203911419,0.97922336598435,0.8458475736643816,0.9633164350999287,0.898402631895228,0.9870975004811712,0.9435335594086302,0.9855655341282092,0.9297521917849453,0.9826409670718697,0.8846923664649308,0.7794788085614913,0.893787262368986,0.7992900947957527,0.998323202656031,0.9964456229687335,0.9778059533857837,0.9585835792647831,0.8789069183037385,0.7695209528181367,0.7251072607822463,0.7250008441632372,0.9961040570135097,0.9605650799680597
nomask,1,5,1.0001084336475332,1.0000589000962883,1.0002031554773978,1.0004943718316046,1.000073518986252,1.0008887963307393,1.000053975652886,1.000079095122336,1.000379372265107,1.0005621141191419,1.000141982416649,1.0002327306111662,0.9992524690426835,0.964418835410425,1.000249716755257,1.0003867420027501,0.9971119693015725,0.8937188022661149,1.000181603857979,1.0002535963224914,0.9976326389779729,0.9349047418485358,1.0001056949112175,1.0001562922596066,0.9983575208415542,0.9482848670402952,1.0004975305606791,1.000818505734278,0.9983452494342857,0.9058378447172758,1.000038350131037,1.0000665573016951,0.998963847496593,0.9768858162920067,1.000084285406584,1.0001620821737867,0.9999585233554914,1.000086301756908,1.0000263066670765,1.000151454646156,0.9996700580507241,0.9998687161850833,0.0,0.027872268589604208,1.0000546074758898,1.0000532536290896,0.9999901383310387,0.999955673504636,0.9999862558568683,0.9991937269594677,1.0000384280826975,0.9998832691350416,0.9996130674118447,0.9998914065623256,1.0000077579431563,0.999882100841461,0.9999208822510492,0.9999615402163485,0.9884191248796832,0.9534081455344661,0.9200505050891434,0.998814570703043,0.9970375504074431,0.9947466939916186,0.9970414385650735,0.9899386015989442,0.9833995907523788,0.9924786612679564,0.9684189255738487,0.947655125921883,0.9980931153406786,0.9859018488959957,0.9753608494269711,0.9935344927885902,0.9090207855995439,0.8329918782265663,0.991343554273167,0.9322692791751231,0.8807458413958572,0.9957053990918352,0.9749380762003721,0.9550148994952129,0.9980827314759085,0.9912083003330999,0.984176372467259,0.9989415227988432,1.0000195237927665,0.980371854409928,1.0003398454371182,0.9280629412123679,0.9890001114995537,0.9980974313796317,0.9992246782927962,0.9982574073864083,0.9992109537094536,0.9725762156472681,0.9958198900288152,0.9735752802494223,0.9931995181426136,0.9812683726363378,0.9972569087665627,0.9890996716034948,0.9969962666571793,0.987017600909111,0.9964956603717173,0.981992290205715,0.9637056312893658,0.9834099318813216,0.9669680544247862,0.9997464211920674,0.9994357681004216,0.9965323324418667,0.9931860701086633,0.981100488844096,0.9621002756012678,0.9513987830993541,0.9516340570872232,0.9993250763728174,0.9930335121274505
nomask,2,,13.93239122582606,18.0285296848548,0.33776634151701596,6.924425832376078,0.0,3.610134010672329,0.0,0.0,0.0,0.0,0.0,6.921467974520693,3.5425201615163675,1.0898547674287082,0.0,0.41282024894422753,0.0,0.0,0.0,0.0,0.0,0.0,31.356615930182944,0.0,2.007340283323992,0.0,0.0,3.676577911406057,0.7543598711821013,0.2503613190896082,0.0,0.0,0.0,0.3143998705586833,0.0,0.0,0.0,61.571519812536174,0.0,8.93400286397618,0.0,0.0,0.0,0.006749902492342377,0.0,8.780384750933239,0.0,0.0,0.0,0.4936086577498376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056070898754931355,0.0,6.338882194655596,3.536037419025016,2.8084077678180033,0.0,0.07672439207683704,0.4670460729438638,0.0,0.0,0.0,9.43455572889234,0.5676998805575753,0.1114107545608545,1.8354057385680573,0.167002475394443,0.09675731644059767,1.0078798774230096,0.0,0.0,5.028541534818231,1.310823982701515,0.9106084089901157,0.0,1.0204298586808023,0.5165504580693577,1.2596627763499224,4.630955330040177,0.0,0.4158138592150485,0.06603629700089751,1.3406661943500455,10.402485553893472,7.591895233957272,0.0,3.9950767236000897,0.6970484028206614,0.0,0.0,0.0,0.6481207156007728,0.0,3.3382661636949584,5.493074402755735,0.9643553107707431,0.0,1.2677167231290973,1.0512527839406283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1383738566483105,0.0,0.0,0.0
nomask,2,-2,13.932862135530634,17.999313311169036,0.3379168949329964,6.92594503860732,0.0,3.611200156897354,0.0,0.0,0.0,0.0,0.0,6.921021254892041,3.542448004959027,1.0898700044498015,0.0,0.41294955271015993,0.0,0.0,0.0,0.0,0.0,0.0,31.353777889243794,0.0,2.007381950623236,0.0,0.0,3.676683767915564,0.754377737592038,0.2503556077692314,0.0,0.0,0.0,0.3143945854676566,0.0,0.0,0.0,61.569587769306004,0.0,8.934995510361803,0.0,0.0,0.0,0.006749921953897104,0.0,8.779975963073309,0.0,0.0,0.0,0.49361543868386415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05607126097656288,0.0,6.338856978652088,3.536027945133609,2.8084197486061684,0.0,0.07672551639279238,0.46704763152833473,0.0,0.0,0.0,9.43395426449509,0.5677017310656997,0.11141238614767976,1.8354121047089753,0.16700238065044867,0.09675704054637338,1.0079425995707088,0.0,0.0,5.028578437804945,1.3108239010536562,0.9106114745815828,0.0,1.0204290248531545,0.5165446251993002,1.2596296241545621,4.630483828701796,0.0,0.4158473123355466,0.0660369260584018,1.340713444903467,10.40244217686076,7.591735235448017,0.0,3.994890816186131,0.697048494547918,0.0,0.0,0.0,0.6481187578383237,0.0,3.338264489024315,5.493072432839377,0.9643616716378715,0.0,1.2677162504700779,1.0512528431146748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1383801148348153,0.0,0.0,0.0
