Satellite,,,22877,25933,26605,27663,28129,28361,29486,29486,32711,32711,39166,39166,39166,39166,40105,40105,40105,40105,40294,40294,40294,40294,40534,40534,40534,40534,40730,40730,40730,40730,41328,41328,41328,41328,29671,29671,32275,32275,32276,32276,36111,36111,36112,36112,37372,37372,37372,37868,37868,37869,37869,40001,40001,40001,40315,40315,40315,41554,41554,41554,37846,37846,37846,37847,37847,37847,40128,40128,40128,40889,40889,40889,41174,41174,41174,41860,41860,41860,41861,41861,41861,41862,41862,41862,43056,43056,43056,43058,43058,43058,43565,43565,43565,36590,36590,38091,38091,38251,38251,38775,38775,40749,40749,43001,43001,43207,43207,43208,43208,43245,43245,43602,43602,43647,43647,43706,43706,39199,39199,39635,39635,40269,40269,41384,41384,43286,43286,37605,38652,38779,39617
Signal,,,L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:P(Y),L2:L2C,L2:M,L5:L5I,L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,L2:L2OF(C/A),L2:L2SF(P),L3:L3OC,E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),E5:E5ab,E6:CS,E6:PRS(A),B3:B3I,B2:B2I,B3:B3I,B2:B2I,B3:B3I,B2:B2I,B3:B3I,B2:B2I,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,B3:B3I,B2:B2ab,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:SPS,L5:RS,L5:L5I,L5:L5I,L5:L5I,L5:L5I
Mask,CF,RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pix7,2,2,5.779523097258198,3.0888123903318263,0.1938240524639265,3.1843953386688235,0.6295922421101339,2.815685560341425,0.0,0.0,0.0,0.0,1.6389426894991392,5.449004859672128,0.8892212465723379,0.7973431685940361,3.107551850503242,1.1189823507931467,0.17668315575202784,0.04247782681852487,0.0,0.0,0.0,0.0,2.3256152113413413,0.0,0.0,0.0,0.6148878073890199,4.83342069462202,0.7305363176450465,0.18418709662729038,1.0213259399382775,0.11457886406492265,0.11999544010196225,0.0,0.0,0.0,0.4177181214384244,5.8054933137160845,0.2809052206436101,1.305669415068475,0.12948670795531958,0.0,0.13533050357089452,1.8618907309940989,0.10853247629588057,1.9800664501542602,3.443607545576378,0.3271407269301986,0.32529429519552977,0.41774366798139806,0.0,1.726893536660195,0.0,2.0683376671428673,1.514909238031657,1.8851381343327953,0.0,0.7113642237528452,0.7996989732625207,0.0,2.7637415494710953,0.0,0.0,0.0,0.0,0.0,0.5204823436914301,0.0,0.0,0.0,0.0,0.0,0.5731702961527434,0.11492815603360892,0.07310294605232286,0.07844690164927565,0.0,0.0,1.5095875490670536,0.0,0.0,0.0,0.0,0.0,0.019986465246302505,0.43975485191451125,0.283523074008818,3.380951690319687,1.4500888992634466,1.1447123975598867,9.442382143996495,3.660848738593503,2.2116051244995143,0.0,0.613968723125841,1.1561641087438568,1.742544522704096,0.0,0.0,0.0,0.14471503309208025,0.0,0.0,1.0762965679070482,1.6472531544081572,0.1065385351213955,0.2743003253046798,0.32827733958054034,1.7749305228674603,2.8204042533000364,5.491522155490739,0.02731157221074097,3.918010771405075,0.0,0.0,0.0,0.0,1.352534312497068,1.1101209266977323,0.0,0.0,0.0,0.0,0.4758546583400586,0.3125342652324025,0.0,0.0,1.0596238647182001,0.09306577162324874,1.1924563354550133,0.0
pix7,2,3,1.8864318146989338,1.3410810104640707,0.8059119849004168,2.089403356688418,1.0227252855793085,2.979705316427356,0.9061656259326604,0.16310210481225768,0.8429994744835474,0.18160041701520227,1.27520261376813,2.526475982278797,0.8387942241210024,0.7841824257550309,1.5315438636256864,1.6665520691380868,0.1948617516698775,0.05149798444128504,0.7329463788690072,0.0,0.0,0.0,1.2434971798189836,0.0490459516503002,0.0,0.0,1.5905916391214667,4.851529133905052,0.7371570647806929,0.24081869588301824,1.0375966145743334,0.8185270494265143,0.316066325969047,0.0,0.0,0.29059752873312056,0.8673225331392785,1.6734171428887765,0.4102522743020199,1.2019162963267584,0.16636464309124468,0.14420470079141903,0.7000539852215948,1.236703100042208,0.23194363390871572,1.4407986290165575,2.302631349326804,0.32804612942320605,0.393863362511671,0.43763870824143764,0.12236055868444215,1.2886225996390606,0.714827682028779,1.2269976689392965,1.6104723693898997,1.5532050108925284,0.8365580324663979,0.7118468468703113,0.733555044825026,0.8311470591958281,1.3852046367002313,0.0,0.0,0.10392950895090274,0.0018622535218769452,0.0,1.4988538905748565,0.0,0.0,0.8814651877270774,0.11922318629158547,0.0,0.5836515071661956,0.11574230050584437,0.0729886336599362,0.8884597366906759,0.0,0.0,1.5286137489357094,0.0,0.0,0.39053549307433133,0.0,0.0,1.102443391438612,0.7805829801074594,0.5147426684893597,3.4474237886164247,1.5656583953557515,1.2010159331854728,2.6349884351220303,2.915516185264789,1.9194841458272895,0.5805957836635727,1.0326956478626605,1.0101500636219527,1.7097626597586175,0.0,0.41080963629741724,0.0,0.22106018266160368,0.0,1.0511000786544114,1.0680461575669022,0.9044039842202849,0.1178155132366909,1.055993242690792,0.3358111885537426,2.402559584813236,2.794886588191916,5.286029643412592,0.29858324094894095,2.065096923038913,0.0,0.7963424429392323,0.0,0.8744161766926364,0.9884713817505733,0.8144737511393833,0.0,0.0,0.38558946712562997,0.27425099176884027,0.6743797688953304,0.5471823402132507,0.316711397728377,0.2501693686383947,0.8990281106548356,0.16032287762285774,0.9924082381567514,0.25001912751221567
pix7,2,4,1.1978685262920343,1.0849493909412085,1.0141977488113145,1.3800452910615166,1.0186102137369024,2.254121257521305,1.0209888786793624,0.9980979376967314,1.198277088350238,1.498575831240059,1.1168963611011087,1.4576306572580868,0.845127454386481,0.848614719145952,1.1723358973230844,1.4693111066115194,0.2550728116460979,0.04409489371254846,1.019534530708295,0.7116476012556312,0.0,0.0,1.045903248300858,0.9681647165273911,0.20037504542385168,0.0,1.417239930498717,2.679105632977918,0.7651385779249377,0.33270907217065804,1.0038935056082245,0.9862519365339798,0.6885097544703785,0.0,0.15139845335849852,0.7377839197644206,0.9690140085606043,1.0649858600499895,0.665606794221071,0.9474947380258784,0.39229796110235665,0.7229018554004201,0.9684380049227171,1.0339389396599865,0.5355641606631365,0.9874470411294792,1.5187764440908562,0.327753455310222,0.42401798866611423,0.5915013549944581,0.7530052461114802,1.0094601324605914,0.9309461499663244,1.0718503141001479,1.3537312416266705,1.0518895067816147,1.1256359247862495,0.7745204794475943,0.8478191470354394,1.1458221920324636,1.184960724336421,0.6080336970037008,0.43165168814617605,1.2277506257801503,0.2968103865157902,0.22568956096722306,1.3761089251791079,0.6093662450981665,0.3864951276752664,1.2066480803766546,0.3442296575613934,0.07617410633570847,0.6179944478791621,0.11857853709794713,0.07225621893559697,1.121900369052122,0.3305509785418485,0.336737546286011,1.2965582416171695,0.1644925653412274,0.0,1.212178926182338,0.0,0.0,1.172659993943838,0.8456284991705385,0.8038768871939542,2.4435828648279534,1.4891401946710057,1.1499967561709872,1.495894968289499,1.2704521193133442,1.053314771727296,0.9286990679480583,1.0184312539664198,0.7722252221089811,1.6292366116307533,0.57630643573079,1.0013089107179436,0.025359730138718697,0.6324691797826892,0.08935633677200737,1.5016511416005174,0.9111783579210968,0.9466653286305835,0.08767272655900957,1.300863648453658,0.4326485642255726,2.067083782366735,2.5353571390463605,4.0239272629605605,0.7447686984115452,1.4677193718803576,0.020151823914086098,1.5525538464349946,0.5318393336669845,1.240061318057455,0.5286409711949934,0.4251398007354233,0.34779959310021824,0.27717407209127765,0.9012260731308287,0.873769109496516,0.8456007558856774,0.8207912395850839,0.4407406862152541,0.35826295304494665,0.8847871568805237,0.17999854997045284,0.9511086462585059,0.869332248414875
pix7,2,5,1.032545312912341,1.0155269495163415,1.013957832305598,1.078729406065177,1.005761752736753,1.265651772311791,1.0091896833799272,1.0347327398151163,1.0658495024412071,1.243227322084556,1.0257124591169833,1.106445529221075,0.8923671258288278,0.8562158994656089,1.0375621636827301,1.1558462855080227,0.582457989456875,0.04402251965998989,1.0133311407846701,1.0427456338522303,0.6351171118686525,0.0037883180118390477,1.0102667310744187,1.04181697401123,0.6800536220831972,0.0,1.0951331578190067,1.3910712563122594,0.7552324442191171,0.5155398090927354,1.0005798979840428,1.005022461074584,0.9045542786814111,0.3963673666450438,0.6989324916280936,0.936519074696164,0.9880749304303287,0.9999097848830634,0.9204241200229091,0.9715046753849353,0.8526483487233426,0.9460968755748275,0.9961437342600274,1.0010013609754982,0.888306377253496,0.9762441545427731,1.1371145180517663,0.3398765689389274,0.5985292778828465,0.9019257764839144,0.9523963681058305,0.9975805112740771,0.988080292255662,1.0183298242098189,1.054178545746384,0.9887418596023726,1.0511083399000236,0.9457831079928353,0.968020266528315,1.0594709014025487,1.0573736068067907,0.8873984488022938,0.8840235296790879,1.1194397367954803,0.7719732247196218,0.7017013913493337,1.1115638825141934,0.8009034202181572,0.6040707942901867,1.082569976410781,0.7469483960550979,0.5848350561479667,0.713500811951898,0.11573885769556143,0.06345614004791186,1.0519289568928738,0.8734376073676247,0.88527225580463,1.0843424598537688,0.6837130683049387,0.47975753077295263,1.0806573694457973,0.46223847922872546,0.37123726480031705,1.060469189304311,0.9212214321427655,0.9441897796190759,1.394974942454504,0.9535412890759017,0.6099241036302215,1.1258286011380716,0.9242554738751958,0.8074109524795587,0.9552213792364171,1.0190489402360996,0.6537898230647814,1.3651197365729002,0.9535076450655154,1.0204045273768019,0.2959711717355934,1.1517483709369876,0.8077560383604196,1.1855876617730985,0.9515185032892807,0.9929474461564476,0.14959068274807327,1.093796310388351,0.6303665450644086,1.3416736259299888,1.5755123897047598,1.949012152157661,0.848093651014134,1.1389369401519007,0.6105519046073842,1.2128503550160221,0.7977512991105816,1.086626157607697,0.4791704226496302,0.39685421498028634,0.5456014627295824,0.4796321641291784,0.9756410335849037,0.9696003339107968,0.9170549486067316,0.9045765812960067,0.4590642985128436,0.37961434427191043,0.841302702003805,0.4506731753712591,0.9784179584290522,0.9588320373567193
thermal100,1,,7.967979191967979,29.88778716407419,0.0,7.565253179147939,0.0,1.1081540330443718,0.0,0.0,0.0,0.0,0.0,7.403584692966543,1.1479762759191077,0.0,0.0,1.2136523997474216,0.0,0.0,0.0,0.0,0.0,0.0,8.98505424239737,0.0,0.0,0.0,0.0,3.3214158079091307,0.948919452715166,0.7017443329668543,0.0,0.0,0.0,0.027115651050125526,0.030256680707761663,0.0,0.13051479328256174,5.45312142262085,0.26272748476127156,1.3758548140772175,0.050468763630680494,0.0,0.0,2.1970248694774495,0.06467028457085569,0.9697048460754234,0.0,0.27667825923238226,0.3866471126412132,0.2575580412073876,0.0,1.4885815175609995,0.0,54.20313984954242,1.1704907286701354,2.6165449208893774,0.0,0.5893170690745341,0.8898724083920057,0.0,0.0,0.0,0.0,0.0,0.0779814140414345,0.10049379119442499,0.0,0.0,0.0,0.0,0.0,0.0,0.0041830130312619776,0.06364133647255166,0.0009475198436728527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.129348787240172,0.588294174956014,1.523980193159792,2.5613332254002046,1.4684004208677854,1.1789945153636214,15.026849774560057,4.243555582191931,3.369401561553219,0.0,0.0,0.9524785034569493,1.8201683331614278,0.0,0.0,0.0,0.0,0.18084462562024073,1.2029576282972072,0.4601314605485002,0.0,0.0,0.0,0.6668860278848664,9.821033122646663,2.502068137850143,2.195411679315045,0.45085139927732576,0.0,0.10687680094002894,0.0,0.0,0.0,1.3340090195277376,0.9941034977616419,0.0,0.04109671672107214,0.0,0.0,0.20128343537759627,0.8655540192223805,0.0,0.0,1.0219469002693073,0.0,0.0,0.0
thermal100,1,-2,9.103661126562317,19.945140958897458,0.0,7.993249216324865,0.0,1.339811934195547,0.0,0.0,0.0,0.0,0.0,7.310626172011305,1.1509544034393189,0.0,0.3085987331119647,1.2089374571292064,0.0,0.0,0.0,0.0,0.0,0.0,8.210180779700002,0.0,0.0,0.0,0.0,3.3630244011383765,0.9515086171674265,0.6949996230697058,0.0,0.0,0.0,0.033104143115210614,0.03079023577254111,0.0,0.15992199970734003,5.126174197001561,0.26309434019108435,1.4128053615301799,0.050201677196303224,0.0,0.0,2.1583387844694166,0.06552673954418833,0.9371598895885169,0.0,0.2771723590992866,0.38681256610177905,0.25806203649379017,0.0,1.48468344110715,0.0,46.29728877005224,1.1706164491824718,2.67657839344773,0.0,0.5883790663324788,0.8843236803674418,0.0,0.0,0.0,0.0,0.0,0.07856148734897042,0.0998695999587675,0.0,0.0,0.0,0.0,0.0,0.0,0.0041824050743175635,0.06364326703165885,0.0009473098597084968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.093731081138984,0.593925626766232,1.5318747663249348,2.5455796202894363,1.469622281127141,1.1792264762055442,14.575539973714147,4.236437295210321,3.367869497734231,0.0,0.0,0.9538882079579649,1.8003945197305415,0.0,0.0,0.0,0.0,0.17915454021300917,1.5615135273293044,0.4625357288924108,0.0,0.0,0.0,0.6663975572555922,9.820601731781625,2.501208840348576,2.4564336589765197,0.44812709999914124,0.5779477501810429,0.10767097738950968,0.0,0.0,0.0,1.3377700342048027,1.0203403196960448,0.0,0.007326345355731975,0.0,0.0,0.17892353133498293,0.8881792539341884,0.0,0.0,1.0115250984593154,0.0,0.0,0.0
thermal100,1,-1,6.978522679521302,6.255908074889114,0.0,8.533242052269037,0.0,1.768543004471669,0.0,0.0,0.0,0.0,2.4014144418425776,5.87427531195382,1.1248660435877376,0.0,1.211693891221863,1.352763305471751,0.0,0.0,0.0,0.0,0.0,0.0,5.497907941648342,0.0,0.0,0.0,0.0,3.692546514899311,0.9712305548259068,0.6859576263274529,0.0,0.0,0.01847929461481958,0.06565329270948518,0.03220054995697836,0.0,0.3163973626424378,3.6183475235235756,0.2717632374020665,1.589812266096792,0.05217829061382668,0.0,0.01160963033625879,2.0006821142105182,0.06644418317728269,0.8951857731406194,1.654239717556394,0.27968834367119655,0.3866469598470733,0.2623521894643468,0.0,1.4698745866433816,0.0,17.994089206315103,1.1785268926246826,2.8352629580466457,0.0,0.589000257803943,0.8086762715873171,0.0,0.0,0.0,0.0,0.0,0.08456182747911654,0.10111502392908972,0.0,0.0,0.0,0.0,0.0,0.0,0.004186966466193165,0.06365249863082073,0.0009472716174886781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.284004836480817,0.6317441767482734,1.5526827646247017,2.6894803353690926,1.4806215995709564,1.1829896969605298,11.089474457541728,4.173911337209803,3.3505944082593877,0.0,0.24506909733651203,0.9625876554806733,1.791547612258219,0.0,0.0,0.0,0.0,0.17671549168540415,2.5798554769842696,0.48055076441383926,0.0,0.0,0.0,0.6677421026471043,9.414874493309357,2.497886207315362,3.261849277724597,0.42850609057603134,3.8504030914752594,0.11134656014768678,0.0,0.0,0.0,1.3466636177338485,1.0432713319709772,0.0,0.0,0.0,0.0,0.13337944234150645,0.8084441767995717,0.0,0.0,1.016109814097732,0.0,0.0,0.0
thermal100,1,0,2.692433550042874,1.941980283787955,0.07789162076660504,6.3658943936194525,0.8625489819248114,2.1202816210661357,0.4651162624614161,0.0,0.1261918732255265,0.0,1.7496092063557223,2.8839810584013588,1.103998196447122,0.0,1.414790148781442,1.4158993950683685,0.0,0.0,1.0435827533984858,0.0,0.0,0.0,1.9981143248236222,0.5696474989952491,0.0,0.0,2.2251569634287307,4.226464777542915,0.9971555317635266,0.7299637769310363,0.8807671314669461,0.2771567485834034,0.11254279009319575,0.08162853151703385,0.0373298108353737,0.0,0.6863206789198423,1.7453777139803788,0.35143460917491887,1.6481423594524343,0.07686101684245195,0.0,0.38618261165502293,1.442540380602954,0.09360045505911814,1.0880082321175153,2.401071268158589,0.2846101962426113,0.3907000813969243,0.2849847667632019,0.0,1.370223117737156,0.18986846790840767,3.3197932355419937,1.2752195077785078,2.307515792083785,0.0,0.6035905729258958,0.7672490081811585,0.9652949907096705,0.0,0.0,0.0,0.0,0.1402365269629154,0.13623873245411106,0.0,0.0,0.0,0.0,0.0,0.0,0.004208314614826574,0.06378255420756133,0.0009513967821429237,0.0,0.0,0.0,0.8313979743190025,0.0,0.0,0.0,0.0,0.0,2.215169048550553,0.8757139698992644,1.6038451576082051,3.655004818000973,1.5680473005231015,1.2205848742097003,4.297161589583374,3.6741959488071463,3.138463178077162,0.0,0.9513766849401215,0.9470102559306134,1.8470188973131978,0.0,0.0,0.0,0.0,0.22853840738166736,2.2101753578861034,0.5977707319485054,0.4520033816922789,0.0,0.0,0.6694643532546781,7.807166306895971,2.469648882902851,4.056493813034031,0.5009044653120206,3.463139699947674,0.1140270398085453,2.298313418882374,0.0,1.9915076545019712,1.0973792181919828,0.9571929941662167,0.0,0.026081887814230053,0.20872013101277584,0.0,0.3944178325300705,0.7508435199282106,0.19841664541933757,0.0795894269870689,0.9898256084951926,0.0,0.0,0.0
thermal100,1,1,1.4231424836987034,1.2043159585701824,0.956090839007137,2.701955157239035,1.0392309307855647,2.3869185709464453,1.0268102270228459,0.8726691850208755,1.4854311249995038,1.1361571676296205,1.2940501471742065,1.513339696883514,0.9947413559037966,0.14081052740276526,1.2694687748407607,1.3413833635684758,0.0,0.0,1.222811230592946,0.617227656778347,0.0,0.0,1.2009537217718866,1.0369500954438189,0.0,0.0,1.994152679851595,2.739611700994287,1.1108680310394834,0.7786426690255677,0.9937499010464639,0.9166748697420172,0.47083513031225815,0.0,0.06236579707294938,0.36430695662979146,0.957572858167976,1.1217811124047812,0.535772127736829,1.0746059351713684,0.13950302656795613,0.4949012332756336,0.8954963962432461,1.0988912129728234,0.2525715836624852,1.029453117285596,1.8389346184689432,0.2897671704827487,0.3957183251559272,0.3483410546869528,0.3834607899902361,1.0530814881895052,0.8477338785518242,1.331290216173599,1.321123907967495,1.2857473740941343,0.9571919067125224,0.6456862003679739,0.7624874145772146,1.3325004099626372,0.9190357030093852,0.4489239983542543,0.16148698940983708,0.7712077503134253,0.24976568732089724,0.35877314097713225,1.2568080496921321,0.1867016811038012,0.0,1.0909588907656285,0.2576108112563164,0.0,0.004272683283266597,0.06471059336546013,0.000944771737693949,0.612054725605015,0.0,0.0,1.2659305343707428,0.0,0.0,0.7559654591217577,0.0,0.0,1.3262728040956993,1.0863779421165929,1.5371794631945437,3.901951996978513,1.740277100868428,1.3890547867484413,2.1118597363558598,1.973701238937027,2.0774160591499293,0.7398418919313181,1.0424222769662381,0.7142929358517777,2.153951679237752,0.17798393869026272,0.8264880875027641,0.0,0.0,0.49535135682027515,2.039946097551989,0.8415261260196902,0.9107989242261912,0.0,0.0,0.6603912757305466,4.2433017509339335,2.2984542173191773,4.397215948441505,0.6840402795872903,2.1215274341123354,0.26288944979702955,2.4776397291919667,0.3686201052301781,1.7976050953955875,0.5665004082707524,0.45503128141291777,0.22405484111849,0.230518390383739,0.8941243605074056,0.6766402402782085,0.7590006753896571,0.7858245353674933,0.46313276253632063,0.391574366245034,0.9610215351495883,0.0,0.7656546178643233,0.6722132586298215
thermal100,1,2,1.0840203110329858,1.0437013351922562,1.0492237253453582,1.344474276288469,1.021702009652131,1.5464683988663375,1.0294809741413284,1.0397103161648964,1.2197147907935115,1.3091273077265884,1.080610215838621,1.1441870192508614,0.9159890159544631,0.7734585268639389,1.1000689540521922,1.186701643650025,0.22349125148718105,0.0,1.0765926906521894,1.0842446763857947,0.35265914716342733,0.0,1.0483175929510462,1.077784427607116,0.3427190969292362,0.0,1.2926917296583451,1.5199354258052307,1.0319081706925073,0.8716019351335947,1.0007378719488296,1.0006392480396404,0.7964384661789975,0.15614709270000673,0.35758229319056717,0.830607733475311,0.9900671165479806,1.0075805441185,0.8211738534687422,0.9569389691758479,0.5660224070952482,0.8461998873812918,0.9897169078367116,1.007890977317172,0.6600413645171385,0.9457242143249864,1.3299642929037019,0.3095738540268785,0.39700056470269485,0.7122902222205113,0.8636089192473209,0.9939450356938462,0.9639786858238505,1.0649451569026183,1.0916317687651922,0.9969911720495306,1.1134731056622769,0.8493697122425254,0.9142658576780945,1.1567279128539345,1.0688112910033716,0.8414550567351647,0.8329737990010513,1.2626842139119847,0.5846364687593568,0.5743045176767299,1.3015789516396468,0.7200089546349812,0.4624755901681265,1.1950062951853617,0.5971309627301331,0.3894441358224382,0.004467743307512681,0.06588561575593323,0.0009149854743255828,1.0335923153279987,0.7372427800544161,0.7286612634177557,1.193689176566782,0.5449393101081113,0.24047546518013732,1.1600367288992077,0.21178713749818412,0.11793123273457083,1.127764754440086,0.9353776451730371,1.0399808113679923,2.2268397767196104,1.2497708609452316,1.1165146050491377,1.3694469843681536,1.008761520783549,1.0177673227836608,0.9435145872629898,1.03508889436678,0.7323022274786901,1.643974053271847,0.9109999934957951,1.0192776647516533,0.0,0.9523905700000076,0.906347980235779,1.4480138346580365,0.9387710991800021,0.9839721525410875,0.0,1.141123622297256,0.7570825124525985,2.054662436427452,1.6441391911860725,2.7684362637771662,0.8662613598374432,1.392869039654812,0.683894910025365,1.598777546899002,0.8032442159112148,1.3061723954433286,0.4869933239935263,0.3852493704922663,0.51212194367976,0.46070023716114405,0.9769657799442776,0.9439083730693438,0.8968707476619721,0.8972656570125603,0.46265104003285124,0.37154178215787653,0.9258420030273271,0.1956720906057638,0.9554863821865854,0.945138489961385
thermal100,1,3,1.0103789717166003,1.0055056714277673,1.0060369922343197,1.041965856157665,1.0022499587620548,1.0745977037955603,1.0039932320092386,1.0080115151650804,1.0300823913838584,1.0527857497377453,1.0100803858370093,1.0208423476392774,0.9537997590175135,0.8465855206583609,1.0119701282201283,1.0303810986956825,0.7794904513369795,0.006683179128280425,1.0089989113001137,1.0183492096562454,0.8250108196562377,0.3580259303158709,1.0049050192249556,1.01392379683451,0.8291092682334259,0.10780870002747515,1.037581255404877,1.0748347016450972,0.9204828336021414,0.7207100626091631,0.9998409474895072,1.0007647133593485,0.9568857663884026,0.7284752419820748,0.8544477957048818,0.9696597802378216,0.9967875283326791,0.9982613778439682,0.9704096298070125,0.9870068348346491,0.9285680984694977,0.9753695033892293,0.9984916313886928,0.9996400350811815,0.9418488143379007,0.9855139215319788,1.0542468801848324,0.47479318351584776,0.45457773046716304,0.9523499002024834,0.9783889762804985,0.9981908998639121,0.9946311548697516,1.0089724574145507,1.009038533853926,0.9928394200705913,1.0226048921983013,0.9772787811599848,0.9864672836152704,1.0251843512850007,1.0140674082815253,0.9667269169644623,0.9671880782362114,1.0404295692295342,0.8839961440528753,0.8069969761401482,1.0351357392843112,0.8954711754544492,0.7604986023415938,1.0280574425996944,0.8796058267224965,0.762878721222312,0.004753680788570448,0.06496119173914229,0.0008870965422834096,1.0104251305156955,0.9594620342996779,0.9624255363583728,1.024322200574454,0.8654732827551767,0.7175395612233195,1.014809215860499,0.8038667562565731,0.6895798971677993,1.0212753286843135,0.9773121149927083,0.9890867562776479,1.1620255745358377,0.8887053757206056,0.6541631590719287,1.0479242930210801,0.9518666693696979,0.8932426711240975,0.9835156681423971,1.0084925353416068,0.8156662004671186,1.1496067861580435,0.9946198128343018,1.0052124134993072,0.5366581889540565,1.0958949168932892,0.9832908963324167,1.0717743930212278,0.9811407703596224,0.9965102796490457,0.42198627319706167,1.0107072990144228,0.7382331686207065,1.1495777415592294,1.063005796774909,1.2948572785009633,0.9252218939806255,1.0547146506082643,0.8745236419648398,1.0896318736034383,0.896433839023204,1.0387882644963762,0.7528657250296921,0.6017149580529022,0.7780094573236063,0.6527295474269595,0.9937218979251368,0.9868381223642616,0.9556247836495388,0.9330641734423724,0.7424615192176014,0.588234711016253,0.8195049257069129,0.6755655968081308,0.9902576505204888,0.9673743708619894
thermal100,1,4,1.0010347381930482,1.0005475703610027,1.0002806670673927,1.0040565209848367,1.0000946227762373,1.0073377528732392,1.0003509506028134,1.0008395201132694,1.0028811169903071,1.0055231053154328,1.0009104600998544,1.0021343464164796,0.9922337975626119,0.8993130588678239,1.0009306928647181,1.0031077072588193,0.9694185098840514,0.601122444627345,1.0006418554774823,1.0018798515069205,0.9753372774131833,0.7603557814593248,1.0002487681214387,1.0013923918948944,0.9766569025854291,0.7010476899871018,1.0035343023652359,1.0077027151772238,0.9834885914286694,0.763217191626578,0.9999505204764947,1.0000756371779402,0.9946476645286751,0.9311795858761596,0.9831056495166705,0.9962172852071819,0.9989618092673315,0.9991566563333879,0.9953308576153327,0.9969779330480664,0.9917184129199321,0.9966228053836725,0.9997263592843482,0.9997599298483175,0.9933716420052193,0.997709613328585,1.0053341571206897,0.8359968431944805,0.7596870625637238,0.9934156948829822,0.9965664926316748,0.9996477997673853,0.9992745745804318,1.0009208388952227,1.0002393347333371,0.9981530802726403,1.002092594560974,0.9974503656301652,0.9983376507817142,1.0026228349955104,1.000978957476183,0.994413692338191,0.9935218841713727,0.9947019475766983,0.97651524245193,0.9519301959262424,0.9909666804167495,0.9774427085322036,0.9413988263890608,0.9967362828360309,0.9755168666770198,0.9445826090537259,0.005371879791824618,0.09460378410734231,0.0002916198134897614,1.000698798622591,0.9948325897497042,0.9944875463154595,0.9959400528265456,0.9738970866169409,0.9369081581366776,0.9908444338111176,0.9667303770582446,0.9338333824933865,1.001544935571145,0.995297481217696,0.9955204935455595,0.9876187469051549,0.9561238183609733,0.8763485578366716,0.9970279886948946,0.9863148347737066,0.9668986947108106,0.996480028039837,1.000974679067201,0.9485843410763087,1.0170344157767752,0.9988374003216584,1.0005862940913908,0.9000596073158841,1.012379857036124,0.9852738290442266,1.004583377469866,0.9968088235825133,0.9987641835259703,0.8741770799592081,0.9841747263168655,0.9127180642321349,1.0004091417615588,0.9729538256612668,1.0165621725937415,0.977893509045936,0.9993867394729109,0.9595983903022544,1.0026176706034027,0.9735623188600505,0.9962642110012606,0.9351506450987254,0.866241221337423,0.9409559141463382,0.8800797601454178,0.998777161390943,0.997154558175301,0.9878291235637475,0.9757110049060127,0.9320761592480469,0.8608487226787745,0.8684659994527596,0.8507434910868376,0.9975098451169698,0.9798396378924755
