OBJECT_NAME,OBJECT_ID,NORAD_CAT_ID,OBJECT_TYPE,OPS_STATUS_CODE,OWNER,LAUNCH_DATE,LAUNCH_SITE,DECAY_DATE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS,DATA_STATUS_CODE,ORBIT_CENTER,ORBIT_TYPE
STARLINK-2104,2021-005AM,47384,PAY,+,US,2021-01-20,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2105,2021-005AN,47385,PAY,+,US,2021-01-20,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2106,2021-005AP,47386,PAY,+,US,2021-01-20,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2109,2021-005AR,47388,PAY,+,US,2021-01-20,AFETR,,93.84,53.16,465,459,,,EA,ORB
STARLINK-2110,2021-005AS,47389,PAY,+,US,2021-01-20,AFETR,,93.63,53.15,455,449,,,EA,ORB
STARLINK-2111,2021-005AT,47390,PAY,+,US,2021-01-20,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2112,2021-005AU,47391,PAY,+,US,2021-01-20,AFETR,,95.02,53.07,521,518,,,EA,ORB
STARLINK-2119,2021-005BA,47397,PAY,P,US,2021-01-20,AFETR,,93.41,53.15,442,440,,,EA,ORB
STARLINK-2121,2021-005BC,47399,PAY,+,US,2021-01-20,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2122,2021-005BD,47400,PAY,+,US,2021-01-20,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2123,2021-005BE,47401,PAY,+,US,2021-01-20,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2130,2021-005BJ,47405,PAY,+,US,2021-01-20,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2134,2021-005BL,47407,PAY,+,US,2021-01-20,AFETR,,93.85,53.16,466,460,,,EA,ORB
STARLINK-2135,2021-005BM,47408,PAY,+,US,2021-01-20,AFETR,,93.86,53.16,466,461,,,EA,ORB
STARLINK-1954,2021-009H,47555,PAY,P,US,2021-02-04,AFETR,,92.91,53.05,420,415,,,EA,ORB
STARLINK-2001,2021-009BA,47596,PAY,P,US,2021-02-04,AFETR,,89.37,53.02,246,240,,,EA,ORB
STARLINK-1609,2021-012B,47621,PAY,P,US,2021-02-16,AFETR,,92.43,53.15,396,391,,,EA,ORB
STARLINK-1704,2021-012F,47625,PAY,P,US,2021-02-16,AFETR,,90.88,53.04,322,313,,,EA,ORB
STARLINK-1972,2021-012H,47627,PAY,P,US,2021-02-16,AFETR,,90.67,53.04,310,305,,,EA,ORB
STARLINK-1973,2021-012J,47628,PAY,+,US,2021-02-16,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-1983,2021-012L,47630,PAY,+,US,2021-02-16,AFETR,,93.88,53.16,467,462,,,EA,ORB
STARLINK-1992,2021-012N,47632,PAY,+,US,2021-02-16,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2015,2021-012U,47638,PAY,P,US,2021-02-16,AFETR,,93.26,53.15,435,433,,,EA,ORB
STARLINK-2031,2021-012AE,47648,PAY,+,US,2021-02-16,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2033,2021-012AG,47650,PAY,P,US,2021-02-16,AFETR,,92.28,53.16,391,381,,,EA,ORB
STARLINK-2039,2021-012AM,47655,PAY,+,US,2021-02-16,AFETR,,93.79,53.16,465,455,,,EA,ORB
STARLINK-2040,2021-012AN,47656,PAY,+,US,2021-02-16,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2068,2021-017A,47722,PAY,+,US,2021-03-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2107,2021-017B,47723,PAY,+,US,2021-03-04,AFETR,,93.64,53.16,455,450,,,EA,ORB
STARLINK-2131,2021-017G,47728,PAY,P,US,2021-03-04,AFETR,,90.78,53.06,317,308,,,EA,ORB
STARLINK-2140,2021-017J,47730,PAY,+,US,2021-03-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2143,2021-017M,47733,PAY,+,US,2021-03-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2144,2021-017N,47734,PAY,+,US,2021-03-04,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2147,2021-017Q,47736,PAY,P,US,2021-03-04,AFETR,,91.44,53.07,348,342,,,EA,ORB
STARLINK-2150,2021-017T,47739,PAY,+,US,2021-03-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2156,2021-017W,47742,PAY,+,US,2021-03-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2160,2021-017AA,47746,PAY,P,US,2021-03-04,AFETR,,91.30,53.15,342,335,,,EA,ORB
STARLINK-2161,2021-017AB,47747,PAY,+,US,2021-03-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2164,2021-017AE,47750,PAY,+,US,2021-03-04,AFETR,,93.94,53.16,468,466,,,EA,ORB
STARLINK-2170,2021-017AH,47753,PAY,+,US,2021-03-04,AFETR,,93.87,53.16,465,463,,,EA,ORB
STARLINK-2178,2021-017AQ,47760,PAY,+,US,2021-03-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2185,2021-017AX,47767,PAY,P,US,2021-03-04,AFETR,,90.17,53.14,289,276,,,EA,ORB
STARLINK-2193,2021-017BA,47770,PAY,+,US,2021-03-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2194,2021-017BB,47771,PAY,+,US,2021-03-04,AFETR,,93.78,53.16,461,459,,,EA,ORB
STARLINK-2195,2021-017BC,47772,PAY,+,US,2021-03-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2196,2021-017BD,47773,PAY,+,US,2021-03-04,AFETR,,93.42,53.16,442,441,,,EA,ORB
STARLINK-2211,2021-017BJ,47778,PAY,P,US,2021-03-04,AFETR,,91.59,53.16,355,350,,,EA,ORB
STARLINK-2213,2021-017BL,47780,PAY,+,US,2021-03-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2257,2021-018A,47787,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2314,2021-018B,47788,PAY,P,US,2021-03-11,AFETR,,93.00,53.15,422,421,,,EA,ORB
STARLINK-2315,2021-018C,47789,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2319,2021-018D,47790,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2322,2021-018E,47791,PAY,+,US,2021-03-11,AFETR,,93.40,53.16,442,440,,,EA,ORB
STARLINK-2334,2021-018F,47792,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2338,2021-018G,47793,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2373,2021-018K,47796,PAY,P,US,2021-03-11,AFETR,,93.39,53.15,442,438,,,EA,ORB
STARLINK-2377,2021-018L,47797,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2379,2021-018M,47798,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2380,2021-018N,47799,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2381,2021-018P,47800,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2383,2021-018R,47802,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2385,2021-018T,47804,PAY,+,US,2021-03-11,AFETR,,93.95,53.16,468,467,,,EA,ORB
STARLINK-2386,2021-018U,47805,PAY,+,US,2021-03-11,AFETR,,94.22,53.09,483,479,,,EA,ORB
STARLINK-2387,2021-018V,47806,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2388,2021-018W,47807,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,469,,,EA,ORB
STARLINK-2389,2021-018X,47808,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2391,2021-018Z,47810,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2395,2021-018AD,47814,PAY,+,US,2021-03-11,AFETR,,93.83,53.16,463,461,,,EA,ORB
STARLINK-2396,2021-018AE,47815,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2399,2021-018AF,47816,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2400,2021-018AG,47817,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2402,2021-018AJ,47819,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2406,2021-018AL,47821,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2407,2021-018AM,47822,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2408,2021-018AN,47823,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2409,2021-018AP,47824,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2410,2021-018AQ,47825,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2411,2021-018AR,47826,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2413,2021-018AS,47827,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2415,2021-018AT,47828,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2419,2021-018AV,47830,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2420,2021-018AW,47831,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2422,2021-018AX,47832,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2423,2021-018AY,47833,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2424,2021-018AZ,47834,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2426,2021-018BB,47836,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2427,2021-018BC,47837,PAY,+,US,2021-03-11,AFETR,,93.94,53.16,467,467,,,EA,ORB
STARLINK-2429,2021-018BD,47838,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2431,2021-018BE,47839,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2432,2021-018BF,47840,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2433,2021-018BG,47841,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,469,,,EA,ORB
STARLINK-2435,2021-018BJ,47843,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2446,2021-018BK,47844,PAY,P,US,2021-03-11,AFETR,,93.58,53.15,452,446,,,EA,ORB
STARLINK-2453,2021-018BL,47845,PAY,+,US,2021-03-11,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2280,2021-021B,47861,PAY,+,US,2021-03-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2326,2021-021L,47870,PAY,+,US,2021-03-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2329,2021-021P,47873,PAY,+,US,2021-03-14,AFETR,,94.01,53.16,472,469,,,EA,ORB
STARLINK-2330,2021-021Q,47874,PAY,P,US,2021-03-14,AFETR,,93.16,53.14,430,428,,,EA,ORB
STARLINK-2343,2021-021AA,47884,PAY,+,US,2021-03-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2346,2021-021AD,47887,PAY,+,US,2021-03-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2354,2021-021AL,47894,PAY,P,US,2021-03-14,AFETR,,93.44,53.15,447,439,,,EA,ORB
STARLINK-2355,2021-021AM,47895,PAY,+,US,2021-03-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2356,2021-021AN,47896,PAY,+,US,2021-03-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2358,2021-021AQ,47898,PAY,+,US,2021-03-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2361,2021-021AT,47901,PAY,P,US,2021-03-14,AFETR,,93.11,53.15,427,426,,,EA,ORB
STARLINK-2364,2021-021AW,47904,PAY,+,US,2021-03-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2367,2021-021AZ,47907,PAY,+,US,2021-03-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2370,2021-021BC,47910,PAY,+,US,2021-03-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2371,2021-021BD,47911,PAY,+,US,2021-03-14,AFETR,,93.98,53.16,470,468,,,EA,ORB
STARLINK-2378,2021-021BJ,47916,PAY,+,US,2021-03-14,AFETR,,93.94,53.16,468,467,,,EA,ORB
STARLINK-2405,2021-021BM,47919,PAY,+,US,2021-03-14,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-1647,2021-024B,47978,PAY,+,US,2021-03-24,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2303,2021-024E,47981,PAY,+,US,2021-03-24,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2273,2021-024S,47993,PAY,P,US,2021-03-24,AFETR,,90.41,53.14,298,291,,,EA,ORB
STARLINK-2266,2021-024W,47997,PAY,+,US,2021-03-24,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2270,2021-024Z,48000,PAY,P,US,2021-03-24,AFETR,,92.89,53.12,418,414,,,EA,ORB
STARLINK-2153,2021-024AJ,48009,PAY,+,US,2021-03-24,AFETR,,93.41,53.16,443,440,,,EA,ORB
STARLINK-2226,2021-024AK,48010,PAY,+,US,2021-03-24,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2285,2021-024AU,48019,PAY,+,US,2021-03-24,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2298,2021-024AX,48022,PAY,P,US,2021-03-24,AFETR,,91.05,53.11,329,323,,,EA,ORB
STARLINK-2292,2021-024AY,48023,PAY,P,US,2021-03-24,AFETR,,92.76,53.11,411,409,,,EA,ORB
STARLINK-2404,2021-027B,48093,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,469,,,EA,ORB
STARLINK-2412,2021-027C,48094,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2414,2021-027D,48095,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2417,2021-027E,48096,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,469,,,EA,ORB
STARLINK-2418,2021-027F,48097,PAY,+,US,2021-04-07,AFETR,,93.97,53.16,470,467,,,EA,ORB
STARLINK-2421,2021-027G,48098,PAY,+,US,2021-04-07,AFETR,,93.31,53.16,438,435,,,EA,ORB
STARLINK-2428,2021-027H,48099,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2430,2021-027J,48100,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2436,2021-027K,48101,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2439,2021-027N,48104,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,469,,,EA,ORB
STARLINK-2440,2021-027P,48105,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,473,469,,,EA,ORB
STARLINK-2442,2021-027Q,48106,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2443,2021-027R,48107,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2448,2021-027V,48111,PAY,P,US,2021-04-07,AFETR,,92.69,53.15,409,404,,,EA,ORB
STARLINK-2449,2021-027W,48112,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2450,2021-027X,48113,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2452,2021-027Z,48115,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2454,2021-027AA,48116,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2455,2021-027AB,48117,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2459,2021-027AD,48119,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2460,2021-027AE,48120,PAY,P,US,2021-04-07,AFETR,,92.75,53.16,410,408,,,EA,ORB
STARLINK-2462,2021-027AF,48121,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2464,2021-027AH,48123,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,471,471,,,EA,ORB
STARLINK-2465,2021-027AJ,48124,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2466,2021-027AK,48125,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2467,2021-027AL,48126,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2468,2021-027AM,48127,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2469,2021-027AN,48128,PAY,+,US,2021-04-07,AFETR,,93.19,53.10,434,427,,,EA,ORB
STARLINK-2471,2021-027AP,48129,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2472,2021-027AQ,48130,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2473,2021-027AR,48131,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2474,2021-027AS,48132,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2475,2021-027AT,48133,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2476,2021-027AU,48134,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2478,2021-027AV,48135,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2479,2021-027AW,48136,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2480,2021-027AX,48137,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2481,2021-027AY,48138,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2482,2021-027AZ,48139,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2483,2021-027BA,48140,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2485,2021-027BC,48142,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2486,2021-027BD,48143,PAY,P,US,2021-04-07,AFETR,,93.02,53.15,426,419,,,EA,ORB
STARLINK-2487,2021-027BE,48144,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2491,2021-027BJ,48148,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2492,2021-027BK,48149,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2493,2021-027BL,48150,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2503,2021-027BM,48151,PAY,+,US,2021-04-07,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2567,2021-036A,48276,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2569,2021-036B,48277,PAY,+,US,2021-04-29,AFETR,,93.58,53.12,453,447,,,EA,ORB
STARLINK-2543,2021-036C,48278,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2565,2021-036E,48280,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2558,2021-036G,48282,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2516,2021-036H,48283,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2564,2021-036J,48284,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2547,2021-036L,48286,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2566,2021-036M,48287,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2545,2021-036P,48289,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2555,2021-036R,48291,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2542,2021-036S,48292,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2550,2021-036T,48293,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2533,2021-036U,48294,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2535,2021-036V,48295,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2559,2021-036Y,48298,PAY,P,US,2021-04-29,AFETR,,93.32,53.15,438,436,,,EA,ORB
STARLINK-2557,2021-036Z,48299,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2538,2021-036AA,48300,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2537,2021-036AB,48301,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2530,2021-036AD,48303,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2524,2021-036AE,48304,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2519,2021-036AF,48305,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2523,2021-036AG,48306,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2517,2021-036AK,48309,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2536,2021-036AL,48310,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2534,2021-036AM,48311,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2061,2021-036AN,48312,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2549,2021-036AQ,48314,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2506,2021-036AR,48315,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2507,2021-036AS,48316,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2513,2021-036AT,48317,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2509,2021-036AU,48318,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2512,2021-036AV,48319,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2029,2021-036AW,48320,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2457,2021-036AX,48321,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2515,2021-036AZ,48323,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2495,2021-036BB,48325,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2498,2021-036BC,48326,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2502,2021-036BD,48327,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2504,2021-036BE,48328,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2510,2021-036BF,48329,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2501,2021-036BG,48330,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2514,2021-036BH,48331,PAY,P,US,2021-04-29,AFETR,,93.48,53.15,445,444,,,EA,ORB
STARLINK-2518,2021-036BK,48333,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2470,2021-036BL,48334,PAY,+,US,2021-04-29,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2613,2021-038A,48353,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2674,2021-038B,48354,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2635,2021-038C,48355,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2637,2021-038D,48356,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,471,470,,,EA,ORB
STARLINK-2636,2021-038E,48357,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2624,2021-038F,48358,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2628,2021-038G,48359,PAY,+,US,2021-05-04,AFETR,,93.95,53.16,469,466,,,EA,ORB
STARLINK-2622,2021-038H,48360,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2591,2021-038J,48361,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2578,2021-038K,48362,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2611,2021-038M,48364,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2608,2021-038N,48365,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2643,2021-038Q,48367,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2623,2021-038R,48368,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
STARLINK-2621,2021-038T,48370,PAY,+,US,2021-05-04,AFETR,,94.01,53.16,472,470,,,EA,ORB
